PROJECT DEF,WBS_element,Sales_Document,SO DATE,CUSTOMER PO NUMBER,Sold-to_party,CUSTOMER NAME,MATERIAL CODE,MATERIAL NAME,NO ITEM,QTY SO,UOM,UNIT PRICE SO,TOTAL PRICE SO,TOTAL PRICE BILLING,SISA PRICE BILLING,STATUS
M0-22001,M0-22001.9000000006,1100000291,2022-04-01,001/PO.DM/IV/2022,30060.0,"DHARMASARI MAKMUR , UD",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,45000000.0,45000000.0,45000000.0,0.0,
M0-22001,M0-22001.9000000006,1100000290,2022-04-01,001/PO.SAM/IV/2022,30114.0,"SURYA ALAM MADIUN , PT",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,210018018.0,210018018.0,210018018.0,0.0,
M0-22001,M0-22001.9000000006,1100000289,2022-04-01,001/PO.AMM/IV/2022,30047.0,"AYU MIGAS MESARI , PT",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,227745946.0,227745946.0,227745946.0,0.0,
M0-22001,M0-22001.9000000006,1100000288,2022-04-01,001/PO.AAA/IV/2022,30037.0,"ALAS ANUGRAH ABADI , CV",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,220990991.0,220990991.0,220990991.0,0.0,
M0-22001,M0-22001.9000000006,1100000287,2022-04-01,001/PO.AA/IV/2022,30104.0,"RIZKY ALAM , CV",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,218016216.0,218016216.0,218016216.0,0.0,
M0-22001,M0-22001.9000000006,1100000286,2022-04-01,001/PO.SBA/IV/2022,30106.0,"SARI BUMI AGUNG , CV",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,45000000.0,45000000.0,45000000.0,0.0,
M9-20003,M9-20003.9000000166,1100000285,2022-05-01,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,CONTAINER OPEN SIDE & OPEN FRONT 20 FEET,10,1.0,SET,756000000.0,756000000.0,756000000.0,0.0,
M9-21002,M9-21002.4501558107,1100000284,2022-05-20,4501558107,100000.0,UGL RAIL SERVICE PTY LTD,SERVICE_IMS_EXT_LN,Penambahan Sitting dan Anti Slip untuk 6,10,1.0,UN,13469158.0,13469158.0,13469158.0,0.0,
M1-21007,M1-21007.4500009669,1100000283,2022-04-01,4500009669,140000.0,"INKA (PERSERO), PT",FGB51QF0022,MALE STUD CONNECTOR,10,2.0,PC,536000.0,1072000.0,536000.0,536000.0,
M9-20003,M9-20003.9000000166,1100000282,2022-04-01,0064/KALOG/PJ/03/202,20049.0,"KERETA API LOGISTIK,PT",SERVICE_IMS_EXT,CONTAINER OPEN SIDE & OPEN FRONT 20 FEET,10,1.0,SET,781200000.0,781200000.0,781200000.0,0.0,
M1-22031,M1-22031.4300003409,1100000281,2022-05-01,4300003409,140000.0,"INKA (PERSERO), PT",SERVICE,Modifikasi Bracket Underframe Woojin,10,1.0,SET,28554000.0,28554000.0,28554000.0,0.0,
M1-22013,M1-22013.4300003345,1100000280,2022-05-01,4300003345,140000.0,"INKA (PERSERO), PT",SERVICE,Pembuatan Bracket of UPS (16R & 8L),10,24.0,SET,34992000.0,839808000.0,34992000.0,804816000.0,
M1-22017,M1-22017.4300003338,1100000279,2022-05-01,4300003338,140000.0,"INKA (PERSERO), PT",SERVICE,Pekerjaan Pembuatan V Belt,10,6.0,SET,3588000.0,21528000.0,3588000.0,17940000.0,
M1-22002,M1-22002.4300003447,1100000278,2022-05-01,4300003447,140000.0,"INKA (PERSERO), PT",SERVICE,Pekerjaan Pembuatan dan Pemasangan Brack,10,1.0,SET,6678200.0,6678200.0,6678200.0,0.0,
M1-22003,M1-22003.4300003447,1100000278,2022-05-01,4300003447,140000.0,"INKA (PERSERO), PT",SERVICE,Pekerjaan Marking Eksterior,20,1.0,SET,488200.0,488200.0,488200.0,0.0,
M1-22022,M1-22022.4300003447,1100000278,2022-05-01,4300003447,140000.0,"INKA (PERSERO), PT",SERVICE,Pembuatan Gauge Pengukur Keausan,30,1.0,SET,2415500.0,2415500.0,2415500.0,0.0,
M1-22008,M1-22008.4300003447,1100000278,2022-05-01,4300003447,140000.0,"INKA (PERSERO), PT",SERVICE,Pembongkaran Gearbox pada Forklift Kedua,40,1.0,SET,32135000.0,32135000.0,32135000.0,0.0,
M9-21002,M9-21002.4501555370,1100000277,2022-04-01,4501555370,100000.0,UGL RAIL SERVICE PTY LTD,SERVICE_IMS_EXT_LN,262 UNIT CONTAINER FLAT TOP WAGON UGL,10,1.0,UN,6523800.0,6523800.0,6523800.0,0.0,
M1-21009,M1-21009.4300003259,1100000276,2022-04-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Pemasangan komponen KKBW,30,100.0,SET,1711169800.0,171116980000.0,1711169800.0,169405810200.0,
M1-21009,M1-21009.4300003259,1100000276,2022-04-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Pemasangan komponen KKBW,40,100.0,SET,1711169800.0,171116980000.0,1711169800.0,169405810200.0,
M1-21009,M1-21009.4300003259,1100000276,2022-04-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Pembuatan carbody KKBW,50,100.0,SET,7568572100.0,756857210000.0,7568572100.0,749288637900.0,
M1-21009,M1-21009.4300003259,1100000276,2022-04-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Pembuatan carbody KKBW,60,100.0,SET,7568572100.0,756857210000.0,7568572100.0,749288637900.0,
M1-21009,M1-21009.4300003259,1100000276,2022-04-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Painting Carbody KKBW,70,100.0,SET,1893313900.0,189331390000.0,1893313900.0,187438076100.0,
M1-21009,M1-21009.4300003259,1100000276,2022-04-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Painting Carbody KKBW,80,50.0,SET,946656950.0,47332847500.0,946656950.0,46386190550.0,
M1-21009,M1-21009.4300003259,1100000276,2022-04-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Pekerjaan pengiriman 100 unit KKBW,90,100.0,SET,3521219600.0,352121960000.0,3521219600.0,348600740400.0,
M1-21009,M1-21009.4300003259,1100000276,2022-04-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Modifikasi bolt penyangga coupler,100,100.0,SET,33117100.0,3311710000.0,33117100.0,3278592900.0,
M1-21002,M1-21002.4300002925,1100000275,2022-04-01,4300002925,140000.0,"INKA (PERSERO), PT",SERVICE,Perbaikan AC PNR,10,1.0,SET,299135900.0,299135900.0,299135900.0,0.0,
M1-21030,M1-21030.4300002781,1100000274,2022-04-01,4300002781,140000.0,"INKA (PERSERO), PT",SERVICE,Pekerjaan sanding dan clear sebelum repa,10,1.0,SET,1298500.0,1298500.0,1298500.0,0.0,
M1-21030,M1-21030.4300002781,1100000274,2022-04-01,4300002781,140000.0,"INKA (PERSERO), PT",SERVICE,Pekerjaan marking,20,1.0,SET,108300.0,108300.0,108300.0,0.0,
M1-21030,M1-21030.4300002781,1100000274,2022-04-01,4300002781,140000.0,"INKA (PERSERO), PT",SERVICE,"Pekerjaan painting, sanding dan coating",30,1.0,SET,216500.0,216500.0,216500.0,0.0,
M1-21030,M1-21030.4300002781,1100000274,2022-04-01,4300002781,140000.0,"INKA (PERSERO), PT",SERVICE,Pekerjaan cleaning setelat repainting,40,1.0,SET,54200.0,54200.0,54200.0,0.0,
M1-21030,M1-21030.4300002781,1100000274,2022-04-01,4300002781,140000.0,"INKA (PERSERO), PT",SERVICE,Material,50,1.0,SET,664800.0,664800.0,664800.0,0.0,
M1-20015,M1-20015.4300002556,1100000273,2022-04-01,4300002556,140000.0,"INKA (PERSERO), PT",SERVICE,PEKERJAAN PENGGANTIAN FOG LAMP COVER LRT,10,1.0,SET,3831000.0,3831000.0,3831000.0,0.0,
M1-20015,M1-20015.4300002556,1100000273,2022-04-01,4300002556,140000.0,"INKA (PERSERO), PT",SERVICE,"MATERIAL, CONSUMABLE & CONSUMABLE TOOLS",20,1.0,SET,1796100.0,1796100.0,1796100.0,0.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Penutupan Carbody (dengan Terpal),40,16.0,SET,12702176.0,203234816.0,12702176.0,190532640.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Penutupan Carbody (dengan Terpal),10,16.0,SET,12702176.0,203234816.0,12702176.0,190532640.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Penutupan Carbody (dengan Terpal),20,32.0,SET,25404352.0,812939264.0,25404352.0,787534912.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Penutupan Carbody (dengan Terpal),30,32.0,SET,25404352.0,812939264.0,25404352.0,787534912.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Penambahan Panjang Pintu,50,16.0,SET,3048528.0,48776448.0,3048528.0,45727920.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Consumable dan Consumable Tools,60,16.0,SET,7892912.0,126286592.0,7892912.0,118393680.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Penambahan Panjang Pintu,70,32.0,SET,6097056.0,195105792.0,6097056.0,189008736.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Consumable dan Consumable Tools,80,32.0,SET,15785824.0,505146368.0,15785824.0,489360544.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Penambahan Panjang Pintu,90,32.0,SET,6097056.0,195105792.0,6097056.0,189008736.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Consumable dan Consumable Tools,100,32.0,SET,15785824.0,505146368.0,15785824.0,489360544.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Penambahan Panjang Pintu,110,16.0,SET,3048528.0,48776448.0,3048528.0,45727920.0,
M1-19012,M1-19012.4300001689,1100000272,2022-04-01,4300001689,140000.0,"INKA (PERSERO), PT",SERVICE,Consumable dan Consumable Tools,120,16.0,SET,7892912.0,126286592.0,7892912.0,118393680.0,
M1-21009,M1-21009.4300003259,1100000271,2022-05-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Pemasangan Komponen KKBW,10,50.0,SET,855584900.0,42779245000.0,855584900.0,41923660100.0,
M1-21009,M1-21009.4300003259,1100000271,2022-05-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Painting Carbody KKBW,20,50.0,SET,946656950.0,47332847500.0,946656950.0,46386190550.0,
M1-21009,M1-21009.4300003259,1100000271,2022-05-01,4300003259,140000.0,"INKA (PERSERO), PT",SERVICE,Modifikasi bolt penyangga coupler,30,50.0,SET,16558550.0,827927500.0,16558550.0,811368950.0,
M1-22002,M1-22002.4300003386,1100000270,2022-01-24,4300003386,140000.0,"INKA (PERSERO), PT",SERVICE,Pekerjaan Suporting Uji Dinamis BIAS,10,1.0,SET,118417000.0,118417000.0,118417000.0,0.0,
M1-20015,M1-20015.4300002556,1100000269,2022-05-01,4300002556,140000.0,"INKA (PERSERO), PT",SERVICE,DISCOUPLE KERETA,10,1.0,SET,636600.0,636600.0,636600.0,0.0,
M1-20015,M1-20015.4300002556,1100000269,2022-05-01,4300002556,140000.0,"INKA (PERSERO), PT",SERVICE,PERSIAPAN KERETA SEBELUM PROSES PACKING,20,1.0,SET,424500.0,424500.0,424500.0,0.0,
M1-20015,M1-20015.4300002556,1100000269,2022-05-01,4300002556,140000.0,"INKA (PERSERO), PT",SERVICE,PENGAWASAN PACKING DAN LOADING MA,30,1.0,SET,1273100.0,1273100.0,1273100.0,0.0,
M1-20015,M1-20015.4300002556,1100000269,2022-05-01,4300002556,140000.0,"INKA (PERSERO), PT",SERVICE,PEKERJAAN 5R,40,1.0,SET,3390000.0,3390000.0,3390000.0,0.0,
M9-21007,M9-21007.9000000143,1100000268,2022-04-01,PO-21006138#1,20046.0,"BAMBANG DJAJA,PT",TNBD-O2EA7A7W,BODY TANKI,10,29.0,UN,48584077.0,1408938233.0,48584077.0,1360354156.0,
M9-21007,M9-21007.9000000143,1100000268,2022-04-01,PO-21006138#1,20046.0,"BAMBANG DJAJA,PT",CVBD-O2EA7A7W,BODY COVER,20,29.0,UN,15215923.0,441261767.0,15215923.0,426045844.0,
M9-21007,M9-21007.9000000143,1100000268,2022-04-01,PO-21006138#1,20046.0,"BAMBANG DJAJA,PT",TNBD-O2DA7A7W,BODY TANKI,30,4.0,UN,6384976.0,25539904.0,6384976.0,19154928.0,
M9-21007,M9-21007.9000000143,1100000268,2022-04-01,PO-21006138#1,20046.0,"BAMBANG DJAJA,PT",CVBD-O2DA7A7W,BODY COVER,40,4.0,UN,2015024.0,8060096.0,2015024.0,6045072.0,
M9-21007,M9-21007.9000000140,1100000267,2022-04-01,PO-21005930#1,20046.0,"BAMBANG DJAJA,PT",TNBD-C2SA7A4,BODY TANK,10,1.0,UN,9189467.0,9189467.0,9189467.0,0.0,
M9-21007,M9-21007.9000000140,1100000267,2022-04-01,PO-21005930#1,20046.0,"BAMBANG DJAJA,PT",CVBD-C2SA7A4-ABAA,BODY COVER,20,1.0,UN,4310533.0,4310533.0,4310533.0,0.0,
M9-21007,M9-21007.9000000138,1100000266,2022-04-01,PO-21005863#2,20046.0,"BAMBANG DJAJA,PT",CVBD-C2RA7A41-ARAA,BODY COVER,10,1.0,UN,3400046.0,3400046.0,3400046.0,0.0,
M9-21007,M9-21007.9000000138,1100000266,2022-04-01,PO-21005863#2,20046.0,"BAMBANG DJAJA,PT",TNBD-C2RA7A41,BODY TANK,20,1.0,UN,5599954.0,5599954.0,5599954.0,0.0,
M9-21007,M9-21007.9000000141,1100000265,2022-04-01,PO-21006086#1,20046.0,"BAMBANG DJAJA,PT",CVBD-C2PA7A41-OBAD,BODY COVER,10,1.0,UN,2341045.0,2341045.0,2341045.0,0.0,
M9-21007,M9-21007.9000000141,1100000265,2022-04-01,PO-21006086#1,20046.0,"BAMBANG DJAJA,PT",TNBD-C2PA7A41,BODY TANKI,20,1.0,UN,5958955.0,5958955.0,5958955.0,0.0,
M9-21007,M9-21007.9000000142,1100000264,2022-04-01,PO-21006088#1,20046.0,"BAMBANG DJAJA,PT",LR-AJE1A3-AIAB,LAS COVER,10,5.0,UN,4000000.0,20000000.0,4000000.0,16000000.0,
M9-21007,M9-21007.9000000142,1100000264,2022-04-01,PO-21006088#1,20046.0,"BAMBANG DJAJA,PT",LT-AJE1A3-AIAB,LAS TANK,20,5.0,UN,8500000.0,42500000.0,8500000.0,34000000.0,
M0-22001,M0-22001.9000000006,1100000263,2022-05-01,002/PO.BRS/V/2022,30053.0,"BENOLINDO RETAIL SUKSES ,",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,225675676.0,225675676.0,225675676.0,0.0,
M0-22001,M0-22001.9000000006,1100000262,2022-05-01,001/PO.YRS/V/2022,30127.0,"YUANA RAYA SEJAHTERA , PT",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,45000000.0,45000000.0,45000000.0,0.0,
M0-22001,M0-22001.9000000006,1100000261,2022-05-01,001/PO.VN/V/2022,30124.0,"VIVA NIAGA , CV",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,45000000.0,45000000.0,45000000.0,0.0,
M0-22001,M0-22001.9000000006,1100000260,2022-05-01,001/PO.PLM/V/2022,30098.0,"PRIMA LOKATARA MANDALA ,",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,237655856.0,237655856.0,237655856.0,0.0,
M0-22001,M0-22001.9000000006,1100000259,2022-05-01,001/PO.KJB/V/2022,30081.0,"KHUBOES JAYA BAROKAH , PT",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,216216216.0,216216216.0,216216216.0,0.0,
M0-22001,M0-22001.9000000006,1100000258,2022-05-01,001/PO.BRS/IV/2022,30053.0,"BENOLINDO RETAIL SUKSES ,",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,182027027.0,182027027.0,182027027.0,0.0,
M0-22001,M0-22001.9000000006,1100000257,2022-05-01,001/PO.AS/V/2022,30038.0,"AMERTA SUJATI , CV",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,227745946.0,227745946.0,227745946.0,0.0,
M9-21007,M9-21007.9000000135,1100000256,2022-04-01,PO-21002309#1,20046.0,"BAMBANG DJAJA,PT",TNBD-C2SA7A41,BODY TANK,10,2.0,UN,7008652.0,14017304.0,7008652.0,7008652.0,
M9-21007,M9-21007.9000000135,1100000256,2022-04-01,PO-21002309#1,20046.0,"BAMBANG DJAJA,PT",TNBD-O2EA7A6W,BODY TANKI,20,15.0,UN,22656195.0,339842925.0,22656195.0,317186730.0,
M9-21007,M9-21007.9000000135,1100000256,2022-04-01,PO-21002309#1,20046.0,"BAMBANG DJAJA,PT",CVBD-O2DA7A6W,Body Cover,30,9.0,UN,27918540.0,251266860.0,27918540.0,223348320.0,
M9-21007,M9-21007.9000000135,1100000256,2022-04-01,PO-21002309#1,20046.0,"BAMBANG DJAJA,PT",TNBD-O2DA7A6W,Body Tanki,40,20.0,UN,27274800.0,545496000.0,27274800.0,518221200.0,
M9-21007,M9-21007.9000000135,1100000256,2022-04-01,PO-21002309#1,20046.0,"BAMBANG DJAJA,PT",CVBD-O2EA7A6W,Body Cover,50,15.0,UN,3473805.0,52107075.0,3473805.0,48633270.0,
M9-21007,M9-21007.9000000135,1100000256,2022-04-01,PO-21002309#1,20046.0,"BAMBANG DJAJA,PT",CVBD-C2SA7A41,Body Cover,60,2.0,UN,8089348.0,16178696.0,8089348.0,8089348.0,
M9-21007,M9-21007.9000000004,1100000255,2022-04-01,PO-21005679#1,20046.0,"BAMBANG DJAJA,PT",CVBD-AJE1A3-AIA,BODY COVER,10,7.0,UN,42000000.0,294000000.0,42000000.0,252000000.0,
M9-21007,M9-21007.9000000004,1100000255,2022-04-01,PO-21005679#1,20046.0,"BAMBANG DJAJA,PT",TNBD-AJE1A3-AIA,BODY TANK,20,7.0,UN,89250000.0,624750000.0,89250000.0,535500000.0,
M0-22001,M0-22001.9000000006,1100000254,2022-04-01,001/PO.SBA/IV/2022,30106.0,"SARI BUMI AGUNG , CV",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,45000000.0,45000000.0,45000000.0,0.0,
M1-21004,M1-21004.4500009618,1100000251,2022-05-01,4500009618,140000.0,"INKA (PERSERO), PT",FGB313E11012,FLEXIBLE DUCT,10,12.0,PC,11422800.0,137073600.0,11422800.0,125650800.0,
M1-20020,M1-20020.4500009396,1100000250,2022-05-01,4500009396,140000.0,"INKA (PERSERO), PT",FGB744K55001,Fitting Sirip Samping,10,1.0,SET,14024700.0,14024700.0,14024700.0,0.0,
M1-21004,M1-21004.4500009686,1100000249,2022-04-01,4500009686,140000.0,"INKA (PERSERO), PT",FGB50AE0209,LOCKING DEVICE,10,6.0,PC,29652600.0,177915600.0,29652600.0,148263000.0,
0,0,1100000248,2022-04-01,4500009494,140000.0,"INKA (PERSERO), PT",FGA10XA0040,ACRYLIC,10,5.0,SHT,,,,0.0,
M1-20020,M1-20020.4500009439,1100000247,2020-10-12,4500009439,140000.0,"INKA (PERSERO), PT",FGB555K20001,FITTING OF CABIN SWING DOOR,10,4.0,SET,61178760.0,244715040.0,61178760.0,183536280.0,
M1-20020,M1-20020.4500009439,1100000247,2020-10-12,4500009439,140000.0,"INKA (PERSERO), PT",FGB651K20023,FITTING OF SWING DOOR IN LAVATORY,20,1.0,SET,9718560.0,9718560.0,9718560.0,0.0,
M1-20020,M1-20020.4500009439,1100000247,2020-10-12,4500009439,140000.0,"INKA (PERSERO), PT",FGB651K55001,FITTING OF SLIDING DOOR AT PARTITION OF,30,1.0,SET,10610730.0,10610730.0,10610730.0,0.0,
M1-20020,M1-20020.4500009439,1100000247,2020-10-12,4500009439,140000.0,"INKA (PERSERO), PT",FGB651K55005,FITTING OF SLIDING DOOR AT PARTITION OF,40,1.0,SET,10520730.0,10520730.0,10520730.0,0.0,
M1-20020,M1-20020.4500009439,1100000247,2020-10-12,4500009439,140000.0,"INKA (PERSERO), PT",FGB651K55004,FITTING OF SLIDING DOOR AT PARTITION CON,50,1.0,SET,10520730.0,10520730.0,10520730.0,0.0,
M1-20020,M1-20020.4500009439,1100000247,2020-10-12,4500009439,140000.0,"INKA (PERSERO), PT",FGB651K55008,FITTING OF SLIDING DOOR AT PARTITION INS,60,1.0,SET,10520730.0,10520730.0,10520730.0,0.0,
M1-20020,M1-20020.4500009439,1100000247,2020-10-12,4500009439,140000.0,"INKA (PERSERO), PT",FGB651K55009,FITTING OF SLIDING DOOR AT PARTITION KIT,70,1.0,SET,10520730.0,10520730.0,10520730.0,0.0,
M1-20020,M1-20020.4500009360,1100000246,2022-04-01,4500009360,140000.0,"INKA (PERSERO), PT",FGB496K20005,Windscreen Front End 1,10,2.0,PC,3804200.0,7608400.0,3804200.0,3804200.0,
M1-21021,M1-21021.4500009727,1100000245,2021-09-08,4500009727,140000.0,"INKA (PERSERO), PT",FGB52TH0017,Air Conditioner unit assy,10,1.0,UN,171568000.0,171568000.0,171568000.0,0.0,
M1-21021,M1-21021.4500009727,1100000245,2021-09-08,4500009727,140000.0,"INKA (PERSERO), PT",FGB52TH0018,Control Panel unit assy,20,1.0,UN,10400000.0,10400000.0,10400000.0,0.0,
M1-20021,M1-20021.4500009370,1100000244,2022-05-01,4500009370,140000.0,"INKA (PERSERO), PT",FGB280H17005,FITTING MARKING OF TRACK MOTOR CAR,10,1.0,SET,236100.0,236100.0,236100.0,0.0,
M1-20021,M1-20021.4500009370,1100000244,2022-05-01,4500009370,140000.0,"INKA (PERSERO), PT",FGB559H16004,COVER LAMP,20,2.0,SET,2922200.0,5844400.0,2922200.0,2922200.0,
M1-21007,M1-21007.4500009706,1100000242,2022-05-01,4500009706,140000.0,"INKA (PERSERO), PT",FGB98NB0010,"Pneumatic Silincer 1""",10,1.0,PC,529000.0,529000.0,529000.0,0.0,
M1-21007,M1-21007.4500009706,1100000242,2022-05-01,4500009706,140000.0,"INKA (PERSERO), PT",FGB98NB0011,"Pneumatic Silincer 1/2""",20,5.0,PC,2002500.0,10012500.0,2002500.0,8010000.0,
M1-21007,M1-21007.4500009706,1100000242,2022-05-01,4500009706,140000.0,"INKA (PERSERO), PT",FGB98NB0012,"Pneumatic Silincer 3/8""",30,8.0,PC,2945600.0,23564800.0,2945600.0,20619200.0,
0,0,1100000235,2022-05-01,4500009669,140000.0,"INKA (PERSERO), PT",FGB51DH3400,"DOUBLE NIPPLE 1""",10,4.0,PC,152400.0,609600.0,152400.0,457200.0,
M1-21007,M1-21007.4500009669,1100000235,2022-05-01,4500009669,140000.0,"INKA (PERSERO), PT",FGB51PJ0254,"ELBOW JOINT STEEL 1""",20,4.0,PC,164000.0,656000.0,164000.0,492000.0,
M1-21007,M1-21007.4500009669,1100000235,2022-05-01,4500009669,140000.0,"INKA (PERSERO), PT",FGB51QG0400,BUSH STEEL,30,2.0,PC,79600.0,159200.0,79600.0,79600.0,
M3-22001,M3-22001.9000000003,1100000234,2022-05-01,POIMST/0222/00012,140002.0,"IMS TRADING, PT",FGB561U03021,FLEXIBLE HOSE OF MR & BP FOR INTERCAR,10,1.0,PC,1795500.0,1795500.0,1795500.0,0.0,
M3-22001,M3-22001.9000000003,1100000234,2022-05-01,POIMST/0222/00012,140002.0,"IMS TRADING, PT",FGB51QF5829,Elbow PU Pneumatic,20,5.0,PC,82500.0,412500.0,82500.0,330000.0,
M3-22001,M3-22001.9000000003,1100000234,2022-05-01,POIMST/0222/00012,140002.0,"IMS TRADING, PT",FGB45MR0404,SPLIT PIN,30,19862.0,PC,47668800.0,946797705600.0,47668800.0,946750036800.0,
M3-22001,M3-22001.9000000003,1100000234,2022-05-01,POIMST/0222/00012,140002.0,"IMS TRADING, PT",FGD99TD0005,Plastik Wrapping,40,5.0,ROL,345500.0,1727500.0,345500.0,1382000.0,
M3-22001,M3-22001.9000000003,1100000234,2022-05-01,POIMST/0222/00012,140002.0,"IMS TRADING, PT",FGD99TD0006,Plastik Bubble Wrap,50,5.0,ROL,2072000.0,10360000.0,2072000.0,8288000.0,
M3-22001,M3-22001.9000000003,1100000234,2022-05-01,POIMST/0222/00012,140002.0,"IMS TRADING, PT",FGB98BM0057,Door Of Washer Tank,60,62.0,PC,77066000.0,4778092000.0,77066000.0,4701026000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0063,ABS 063 Jeruk Abu,10,5.0,PC,996000.0,4980000.0,996000.0,3984000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0064,ABS 064 Jeruk Abu,20,5.0,PC,2660000.0,13300000.0,2660000.0,10640000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0067,ABS 067 Jeruk Abu,30,5.0,PC,1902000.0,9510000.0,1902000.0,7608000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0068,ABS 068 Jeruk Abu,40,5.0,PC,1855000.0,9275000.0,1855000.0,7420000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0069,ABS 069 Jeruk Abu,50,5.0,PC,3472000.0,17360000.0,3472000.0,13888000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0070,ABS 070 JERUK ABU,60,10.0,PC,2149000.0,21490000.0,2149000.0,19341000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0071,ABS 071 JERUK ABU,70,15.0,PC,2071500.0,31072500.0,2071500.0,29001000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0072,ABS 072 JERUK ABU,80,5.0,PC,1100000.0,5500000.0,1100000.0,4400000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0073,ABS 073 Jeruk Abu,90,5.0,PC,2360500.0,11802500.0,2360500.0,9442000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0074,ABS 074 Jeruk Abu,100,25.0,PC,6745000.0,168625000.0,6745000.0,161880000.0,
M9-22008,M9-22008.9000000001,1100000233,2022-05-01,PON/GMB/0322/00030,20047.0,"GUNUNG MAS BERSINAR,PT",FGB566A0075,ABS 075 Jeruk Abu,110,10.0,PC,1600000.0,16000000.0,1600000.0,14400000.0,
